accuracy,auc,loss,prc,precision,recall
0.5342857241630554,0.8620607852935791,1.2090364694595337,0.6001721620559692,0.9304347634315491,0.15285713970661163
0.5471428632736206,0.8626977801322937,1.2049299478530884,0.6062585711479187,0.9210526347160339,0.15000000596046448
0.550000011920929,0.8696267604827881,1.1877676248550415,0.6181970238685608,0.9406779408454895,0.15857142210006714
0.5485714077949524,0.867371678352356,1.1907145977020264,0.615967333316803,0.9322034120559692,0.15714286267757416
0.5485714077949524,0.8709301948547363,1.1814707517623901,0.6205431818962097,0.9495798349380493,0.1614285707473755
0.558571457862854,0.8686463236808777,1.1822320222854614,0.6175004839897156,0.9344262480735779,0.16285714507102966
0.5485714077949524,0.8697652816772461,1.1770559549331665,0.6219226717948914,0.9354838728904724,0.16571427881717682
0.5685714483261108,0.8732460737228394,1.1713387966156006,0.6249561309814453,0.9224806427955627,0.17000000178813934
0.5600000023841858,0.8744362592697144,1.1649200916290283,0.633975625038147,0.9224806427955627,0.17000000178813934
0.5799999833106995,0.8758100271224976,1.1609251499176025,0.635865330696106,0.9516128897666931,0.16857142746448517
0.558571457862854,0.8772656917572021,1.1544822454452515,0.6397595405578613,0.9270073175430298,0.18142856657505035
0.5471428632736206,0.8762630224227905,1.152858853340149,0.637283205986023,0.904411792755127,0.17571428418159485
0.5642856955528259,0.8803930282592773,1.1395775079727173,0.6436746716499329,0.9285714030265808,0.18571428954601288
0.5714285969734192,0.8789243102073669,1.1408145427703857,0.6485549807548523,0.9469696879386902,0.1785714328289032
0.5657142996788025,0.875517725944519,1.144823670387268,0.6401953101158142,0.9275362491607666,0.18285714089870453
0.5885714292526245,0.8797959089279175,1.1372333765029907,0.6460622549057007,0.9428571462631226,0.18857142329216003
0.5614285469055176,0.882386326789856,1.1277859210968018,0.648314356803894,0.9178082346916199,0.19142857193946838
0.572857141494751,0.8823717832565308,1.1258000135421753,0.6515071392059326,0.9264705777168274,0.18000000715255737
0.5885714292526245,0.8849189281463623,1.1203495264053345,0.6550201773643494,0.931034505367279,0.19285714626312256
0.5885714292526245,0.8843252658843994,1.1172428131103516,0.6627519130706787,0.9395973086357117,0.20000000298023224
0.5857142806053162,0.8866377472877502,1.1092599630355835,0.6673692464828491,0.9367088675498962,0.21142856776714325
0.5757142901420593,0.8852867484092712,1.1085851192474365,0.6643565893173218,0.9539473652839661,0.20714285969734192
0.5914285778999329,0.891836941242218,1.0949549674987793,0.6760143041610718,0.9477124214172363,0.20714285969734192
0.5914285778999329,0.8887236714363098,1.1021580696105957,0.6690424680709839,0.9452054500579834,0.1971428543329239
0.5914285778999329,0.891152024269104,1.0894794464111328,0.6786065101623535,0.9605262875556946,0.2085714340209961
0.581428587436676,0.8898715972900391,1.092545986175537,0.672600269317627,0.942307710647583,0.20999999344348907
0.5899999737739563,0.8907822370529175,1.0916118621826172,0.6750053763389587,0.9346405267715454,0.20428571105003357
0.595714271068573,0.8934916257858276,1.0796085596084595,0.6829167604446411,0.9433962106704712,0.2142857164144516
0.6142857074737549,0.8934557437896729,1.0814027786254883,0.6853747367858887,0.948387086391449,0.20999999344348907
0.5928571224212646,0.8934155106544495,1.076940894126892,0.686416745185852,0.9397590160369873,0.22285714745521545
0.6014285683631897,0.8934722542762756,1.0780885219573975,0.6812050938606262,0.9447852969169617,0.2199999988079071
0.6114285588264465,0.8960189819335938,1.0677160024642944,0.6903945207595825,0.9390243887901306,0.2199999988079071
0.618571400642395,0.8978796005249023,1.0668164491653442,0.6942756772041321,0.9390243887901306,0.2199999988079071
0.6171428561210632,0.8988118171691895,1.0574917793273926,0.6987204551696777,0.9631901979446411,0.22428570687770844
0.6171428561210632,0.8989688158035278,1.0528075695037842,0.6995768547058105,0.9575757384300232,0.2257142812013626
0.6057142615318298,0.9008194208145142,1.0516949892044067,0.7039181590080261,0.9476743936538696,0.2328571379184723
0.604285717010498,0.9007765054702759,1.0515259504318237,0.6995394229888916,0.939393937587738,0.22142857313156128
0.6228571534156799,0.9028506278991699,1.039499044418335,0.7104479074478149,0.9375,0.23571428656578064
0.631428599357605,0.9024906158447266,1.0432751178741455,0.7106596827507019,0.9575757384300232,0.2257142812013626
0.6228571534156799,0.9043705463409424,1.0337692499160767,0.7141716480255127,0.9482758641242981,0.23571428656578064
0.6285714507102966,0.9024252891540527,1.038954734802246,0.7078341245651245,0.954023003578186,0.23714286088943481
0.6242856979370117,0.9068211913108826,1.023410677909851,0.7212303876876831,0.967391312122345,0.2542857229709625
0.631428599357605,0.9077873229980469,1.0193957090377808,0.7239490151405334,0.9569892287254333,0.2542857229709625
0.6242856979370117,0.9071822166442871,1.02256178855896,0.7224153876304626,0.9621621370315552,0.2542857229709625
0.6499999761581421,0.9075659513473511,1.0167832374572754,0.7282490730285645,0.9666666388511658,0.24857142567634583
0.6299999952316284,0.9069916009902954,1.013922095298767,0.722218930721283,0.9470899701118469,0.2557142972946167
0.6399999856948853,0.90964674949646,1.0118695497512817,0.7285389304161072,0.9536082744598389,0.26428571343421936
0.6414285898208618,0.9101628661155701,1.0084503889083862,0.7308303713798523,0.9444444179534912,0.2671428620815277
