accuracy,auc,loss,prc,precision,recall
0.6628571152687073,0.9135302305221558,0.9849163889884949,0.7262900471687317,0.853383481502533,0.32428571581840515
0.6514285802841187,0.9124143123626709,0.9938079118728638,0.7214921712875366,0.8620689511299133,0.3214285671710968
0.6642857193946838,0.9245766997337341,0.9692223072052002,0.7483189105987549,0.8876404762268066,0.3385714292526245
0.668571412563324,0.9232624173164368,0.9590550065040588,0.7364832162857056,0.859375,0.3142857253551483
0.6857143044471741,0.9287400245666504,0.9380836486816406,0.7585381269454956,0.8767123222351074,0.36571428179740906
0.699999988079071,0.9292408227920532,0.9190963506698608,0.76573246717453,0.8799999952316284,0.345714271068573
0.7242857217788696,0.9391708374023438,0.8919689655303955,0.8015162944793701,0.926174521446228,0.3942857086658478
0.704285740852356,0.9347938299179077,0.8938847184181213,0.7933700084686279,0.9259259104728699,0.4285714328289032
0.6899999976158142,0.9361212253570557,0.9059431552886963,0.7927829623222351,0.8990536332130432,0.40714284777641296
0.7171428799629211,0.9373894929885864,0.8678157925605774,0.7952749729156494,0.8953846096992493,0.415714293718338
0.7200000286102295,0.941786527633667,0.8646687269210815,0.8094885945320129,0.9347826242446899,0.4300000071525574
0.7314285635948181,0.9486843347549438,0.839221179485321,0.8232688903808594,0.918367326259613,0.44999998807907104
0.7300000190734863,0.9446387887001038,0.8268745541572571,0.8149024248123169,0.8895184397697449,0.44857141375541687
0.7357142567634583,0.9506010413169861,0.8215959668159485,0.8319479823112488,0.9119318127632141,0.4585714340209961
0.7442857027053833,0.9493250846862793,0.8197100758552551,0.8235888481140137,0.8991354703903198,0.4457142949104309
0.7542856931686401,0.9502334594726562,0.8028824329376221,0.8312981128692627,0.9038461446762085,0.4699999988079071
0.7742857336997986,0.9569997787475586,0.7763566970825195,0.8491023182868958,0.8948717713356018,0.4985714256763458
0.7571428418159485,0.9570290446281433,0.7736230492591858,0.8535783886909485,0.9222519993782043,0.49142858386039734
0.7857142686843872,0.9609780311584473,0.7549379467964172,0.8622320890426636,0.9158163070678711,0.5128571391105652
0.7857142686843872,0.9641067981719971,0.7411327958106995,0.8731290698051453,0.932467520236969,0.5128571391105652
0.7871428728103638,0.961828351020813,0.7339865565299988,0.8711413145065308,0.9195979833602905,0.522857129573822
0.7814285755157471,0.9600402116775513,0.7457872629165649,0.8687678575515747,0.9413265585899353,0.5271428823471069
0.7900000214576721,0.9657638669013977,0.7165234684944153,0.8787308931350708,0.9350000023841858,0.5342857241630554
0.8071428537368774,0.9679508209228516,0.7062829732894897,0.8877564072608948,0.9370629191398621,0.5742856860160828
0.8042857050895691,0.9630165100097656,0.7158601880073547,0.8754564523696899,0.9262672662734985,0.5742856860160828
0.795714259147644,0.965286374092102,0.6913453340530396,0.8821841478347778,0.9249448180198669,0.5985714197158813
0.8185714483261108,0.9719594120979309,0.6780361533164978,0.9007460474967957,0.9497717022895813,0.5942857265472412
0.8157142996788025,0.9713066816329956,0.6649229526519775,0.9002276062965393,0.9511111378669739,0.6114285588264465
0.8157142996788025,0.970391035079956,0.6630853414535522,0.8965844511985779,0.9383561611175537,0.5871428847312927
0.8142856955528259,0.9731700420379639,0.6551622748374939,0.9068582057952881,0.9474886059761047,0.5928571224212646
0.8114285469055176,0.9730836153030396,0.6578054428100586,0.9034217000007629,0.9333333373069763,0.6000000238418579
0.8185714483261108,0.9738911986351013,0.6299338936805725,0.9086811542510986,0.9360341429710388,0.6271428465843201
0.8199999928474426,0.9725022315979004,0.6538525223731995,0.9044671058654785,0.953125,0.6100000143051147
0.8399999737739563,0.977237343788147,0.6148583889007568,0.9190413355827332,0.940816342830658,0.6585714221000671
0.8342857360839844,0.9763802289962769,0.6035853028297424,0.9182541966438293,0.9468302726745605,0.6614285707473755
0.8299999833106995,0.9768252968788147,0.6172567009925842,0.9179146885871887,0.952479362487793,0.6585714221000671
0.8328571319580078,0.9778798222541809,0.5966625213623047,0.9232586622238159,0.9467213153839111,0.6600000262260437
0.8471428751945496,0.9789338707923889,0.5894400477409363,0.9283493757247925,0.953441321849823,0.6728571653366089
0.8414285778999329,0.9764363169670105,0.59970623254776,0.9195919036865234,0.9422680139541626,0.6528571248054504
0.8500000238418579,0.9798098206520081,0.5796381235122681,0.9261353015899658,0.9444444179534912,0.6557142734527588
0.8428571224212646,0.980391263961792,0.5792369842529297,0.9277125000953674,0.9481037855148315,0.6785714030265808
0.8600000143051147,0.9817917943000793,0.5679327249526978,0.9362537264823914,0.9616161584854126,0.6800000071525574
0.8585714101791382,0.9824075102806091,0.5547164678573608,0.9393998384475708,0.962890625,0.704285740852356
0.8742856979370117,0.9813677668571472,0.5507541298866272,0.9324482679367065,0.9425287246704102,0.7028571367263794
0.8714285492897034,0.9837814569473267,0.545464038848877,0.9423604607582092,0.9630350470542908,0.7071428298950195
0.8714285492897034,0.9825316071510315,0.5439648628234863,0.935828685760498,0.951171875,0.6957142949104309
0.8585714101791382,0.983544647693634,0.5391379594802856,0.9397831559181213,0.9533073902130127,0.699999988079071
0.8771428465843201,0.9851665496826172,0.5133797526359558,0.9442319869995117,0.949438214302063,0.7242857217788696
0.8799999952316284,0.9857565760612488,0.5220541954040527,0.9517020583152771,0.9718044996261597,0.7385714054107666
0.8642857074737549,0.9836167693138123,0.519680380821228,0.9422712922096252,0.9515828490257263,0.7300000190734863
0.8885714411735535,0.9874908328056335,0.49261191487312317,0.9542900919914246,0.9602888226509094,0.7599999904632568
0.868571400642395,0.985407829284668,0.5049052834510803,0.9465022683143616,0.9522935748100281,0.741428554058075
0.8928571343421936,0.9877200126647949,0.47946855425834656,0.9571742415428162,0.9694244861602783,0.7699999809265137
0.8857142925262451,0.9879897832870483,0.4812506437301636,0.957154393196106,0.9591836929321289,0.7385714054107666
0.8871428370475769,0.9887794256210327,0.4719346761703491,0.9595052599906921,0.9708561301231384,0.7614285945892334
0.8885714411735535,0.9884676933288574,0.4642764627933502,0.9589129090309143,0.9605734944343567,0.7657142877578735
0.8985714316368103,0.9884371161460876,0.46192628145217896,0.959985077381134,0.9551724195480347,0.7914285659790039
0.9114285707473755,0.991003692150116,0.4470285177230835,0.9673300981521606,0.9719298481941223,0.7914285659790039
0.8899999856948853,0.9880561828613281,0.4617684483528137,0.9571483135223389,0.9578947424888611,0.7799999713897705
0.8985714316368103,0.9908969402313232,0.438964307308197,0.9673566818237305,0.9643463492393494,0.8114285469055176
0.8942857384681702,0.9891432523727417,0.4540683925151825,0.9600851535797119,0.9608541131019592,0.7714285850524902
0.8799999952316284,0.9905276298522949,0.4460485279560089,0.9632039070129395,0.9564459919929504,0.7842857241630554
0.8942857384681702,0.9906314611434937,0.4449397027492523,0.9644660949707031,0.9698581695556641,0.7814285755157471
0.9057142734527588,0.9917802810668945,0.4284486472606659,0.9695913791656494,0.9740484356880188,0.8042857050895691
0.9085714221000671,0.991753876209259,0.42101365327835083,0.9700507521629333,0.9722703695297241,0.8014285564422607
0.8942857384681702,0.9915428161621094,0.4142148196697235,0.9677115678787231,0.9672414064407349,0.8014285564422607
0.9157142639160156,0.9915753602981567,0.4106362462043762,0.9689401388168335,0.9661017060279846,0.8142856955528259
0.9085714221000671,0.9928461313247681,0.40775009989738464,0.9724391102790833,0.9746192693710327,0.822857141494751
0.9028571248054504,0.9923646450042725,0.4061577022075653,0.9702745079994202,0.9511784315109253,0.8071428537368774
0.9214285612106323,0.9942504167556763,0.3954266309738159,0.9780510663986206,0.9763113260269165,0.8242856860160828
0.9128571152687073,0.992609441280365,0.39859119057655334,0.9724323153495789,0.9668325185775757,0.8328571319580078
0.9214285612106323,0.9933130741119385,0.395351380109787,0.9758198261260986,0.9731543660163879,0.8285714387893677
0.9014285802841187,0.9929757714271545,0.3888256847858429,0.9722579717636108,0.9664429426193237,0.822857141494751
